sample_id	site	plot	date	year	release	r1	r2
MLFH250120180527	25	01	20180527	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120180527_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120180527_2.fq.gz
MLFH250120190403	25	01	20190403	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190403_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190403_2.fq.gz
MLFH250120190421	25	01	20190421	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190421_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190421_2.fq.gz
MLFH250120190508	25	01	20190508	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190508_2.fq.gz
MLFH250120190523	25	01	20190523	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190523_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250120190523_2.fq.gz
MLFH250220180527	25	02	20180527	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220180527_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220180527_2.fq.gz
MLFH250220190403	25	02	20190403	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190403_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190403_2.fq.gz
MLFH250220190508	25	02	20190508	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190508_2.fq.gz
MLFH250220190523	25	02	20190523	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190523_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190523_2.fq.gz
MLFH250220190926	25	02	20190926	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190926_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250220190926_2.fq.gz
MLFH260120180304	26	01	20180304	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260120180304_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260120180304_2.fq.gz
MLFH260220180221	26	02	20180221	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260220180221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260220180221_2.fq.gz
MLFH260220180304	26	02	20180304	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260220180304_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260220180304_2.fq.gz
MLFH270120180605	27	01	20180605	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120180605_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120180605_2.fq.gz
MLFH270120190427	27	01	20190427	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120190427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120190427_2.fq.gz
MLFH270120190508	27	01	20190508	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120190508_2.fq.gz
MLFH270120190602	27	01	20190602	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120190602_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270120190602_2.fq.gz
MLFH270220180902	27	02	20180902	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270220180902_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270220180902_2.fq.gz
MLFH270220190427	27	02	20190427	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270220190427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270220190427_2.fq.gz
MLFH280120180305	28	01	20180305	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180305_2.fq.gz
MLFH280120180323	28	01	20180323	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180323_2.fq.gz
MLFH280120180409	28	01	20180409	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180409_2.fq.gz
MLFH280120180422	28	01	20180422	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120180422_2.fq.gz
MLFH280120190425	28	01	20190425	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280120190425_2.fq.gz
MLFH280220180305	28	02	20180305	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180305_2.fq.gz
MLFH280220180323	28	02	20180323	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180323_2.fq.gz
MLFH280220180409	28	02	20180409	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180409_2.fq.gz
MLFH280220180422	28	02	20180422	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220180422_2.fq.gz
MLFH280220190308	28	02	20190308	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190308_2.fq.gz
MLFH280220190322	28	02	20190322	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190322_2.fq.gz
MLFH280220190407	28	02	20190407	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190407_2.fq.gz
MLFH280220190425	28	02	20190425	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280220190425_2.fq.gz
MLFH320120180131	32	01	20180131	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120180131_2.fq.gz
MLFH320120180219	32	01	20180219	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120180219_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120180219_2.fq.gz
MLFH320120180309	32	01	20180309	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120180309_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120180309_2.fq.gz
MLFH320120190116	32	01	20190116	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120190116_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120190116_2.fq.gz
MLFH320120190130	32	01	20190130	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120190130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120190130_2.fq.gz
MLFH320120190214	32	01	20190214	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120190214_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320120190214_2.fq.gz
MLFH320220180131	32	02	20180131	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220180131_2.fq.gz
MLFH320220180219	32	02	20180219	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220180219_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220180219_2.fq.gz
MLFH320220180309	32	02	20180309	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220180309_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220180309_2.fq.gz
MLFH320220190130	32	02	20190130	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220190130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220190130_2.fq.gz
MLFH320220190214	32	02	20190214	2019	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220190214_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320220190214_2.fq.gz
MLFH330120180607	33	01	20180607	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330120180607_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330120180607_2.fq.gz
MLFH330720180607	33	07	20180607	2018	2021-02-15-ath-release-02	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330720180607_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330720180607_2.fq.gz
MLFH130320180307	13	03	20180307	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320180307_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320180307_2.fq.gz
MLFH130320180405	13	03	20180405	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320180405_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320180405_2.fq.gz
MLFH130320181103	13	03	20181103	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320181103_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320181103_2.fq.gz
MLFH130320190107	13	03	20190107	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190107_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190107_2.fq.gz
MLFH130320190122	13	03	20190122	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190122_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190122_2.fq.gz
MLFH130320190208	13	03	20190208	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190208_2.fq.gz
MLFH130320190222	13	03	20190222	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190222_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190222_2.fq.gz
MLFH130320190308	13	03	20190308	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190308_2.fq.gz
MLFH130320190322	13	03	20190322	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130320190322_2.fq.gz
MLFH130420180307	13	04	20180307	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420180307_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420180307_2.fq.gz
MLFH130420180321	13	04	20180321	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420180321_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420180321_2.fq.gz
MLFH130420181103	13	04	20181103	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420181103_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420181103_2.fq.gz
MLFH130420190107	13	04	20190107	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190107_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190107_2.fq.gz
MLFH130420190122	13	04	20190122	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190122_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190122_2.fq.gz
MLFH130420190208	13	04	20190208	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190208_2.fq.gz
MLFH130420190222	13	04	20190222	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190222_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190222_2.fq.gz
MLFH130420190308	13	04	20190308	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190308_2.fq.gz
MLFH130420190322	13	04	20190322	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130420190322_2.fq.gz
MLFH230320180522	23	03	20180522	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230320180522_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230320180522_2.fq.gz
MLFH230320180531	23	03	20180531	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230320180531_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230320180531_2.fq.gz
MLFH230320180609	23	03	20180609	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230320180609_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230320180609_2.fq.gz
MLFH230420180522	23	04	20180522	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230420180522_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230420180522_2.fq.gz
MLFH230420180531	23	04	20180531	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230420180531_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230420180531_2.fq.gz
MLFH230420180609	23	04	20180609	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230420180609_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230420180609_2.fq.gz
MLFH240320180527	24	03	20180527	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240320180527_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240320180527_2.fq.gz
MLFH240320180617	24	03	20180617	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240320180617_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240320180617_2.fq.gz
MLFH240320180729	24	03	20180729	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240320180729_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240320180729_2.fq.gz
MLFH240420180527	24	04	20180527	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240420180527_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240420180527_2.fq.gz
MLFH240420180617	24	04	20180617	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240420180617_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240420180617_2.fq.gz
MLFH240420180729	24	04	20180729	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240420180729_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240420180729_2.fq.gz
MLFH250320180418	25	03	20180418	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250320180418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250320180418_2.fq.gz
MLFH250320180502	25	03	20180502	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250320180502_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250320180502_2.fq.gz
